"label","department_name","region_name"
"septeme","isère","auvergne-rhône-alpes"
"sievoz","isère","auvergne-rhône-alpes"
"soleymieu","isère","auvergne-rhône-alpes"
"susville","isère","auvergne-rhône-alpes"
"la tour du pin","isère","auvergne-rhône-alpes"
"tramole","isère","auvergne-rhône-alpes"
"varacieux","isère","auvergne-rhône-alpes"
"vaulnaveys le bas","isère","auvergne-rhône-alpes"
"venon","isère","auvergne-rhône-alpes"
"veurey voroize","isère","auvergne-rhône-alpes"
"villard bonnot","isère","auvergne-rhône-alpes"
"villard bonnot","isère","auvergne-rhône-alpes"
"villard notre dame","isère","auvergne-rhône-alpes"
"villemoirieu","isère","auvergne-rhône-alpes"
"villette d anthon","isère","auvergne-rhône-alpes"
"val de virieu","isère","auvergne-rhône-alpes"
"voreppe","isère","auvergne-rhône-alpes"
"affoux","rhône","auvergne-rhône-alpes"
"alix","rhône","auvergne-rhône-alpes"
"amplepuis","rhône","auvergne-rhône-alpes"
"ampuis","rhône","auvergne-rhône-alpes"
"brignais","rhône","auvergne-rhône-alpes"
"brussieu","rhône","auvergne-rhône-alpes"
"cercie","rhône","auvergne-rhône-alpes"
"la chapelle sur coise","rhône","auvergne-rhône-alpes"
"charly","rhône","auvergne-rhône-alpes"
"charnay","rhône","auvergne-rhône-alpes"
"couzon au mont d or","rhône","auvergne-rhône-alpes"
"cublize","rhône","auvergne-rhône-alpes"
"eveux","rhône","auvergne-rhône-alpes"
"gleize","rhône","auvergne-rhône-alpes"
"grigny","rhône","auvergne-rhône-alpes"
"les haies","rhône","auvergne-rhône-alpes"
"les halles","rhône","auvergne-rhône-alpes"
"irigny","rhône","auvergne-rhône-alpes"
"julienas","rhône","auvergne-rhône-alpes"
"jullie","rhône","auvergne-rhône-alpes"
"lachassagne","rhône","auvergne-rhône-alpes"
"larajasse","rhône","auvergne-rhône-alpes"
"andrezieux boutheon","loire","auvergne-rhône-alpes"
"letra","rhône","auvergne-rhône-alpes"
"balbigny","loire","auvergne-rhône-alpes"
"meys","rhône","auvergne-rhône-alpes"
"bellegarde en forez","loire","auvergne-rhône-alpes"
"deux grosnes","rhône","auvergne-rhône-alpes"
"belleroche","loire","auvergne-rhône-alpes"
"morance","rhône","auvergne-rhône-alpes"
"bourg argental","loire","auvergne-rhône-alpes"
"mornant","rhône","auvergne-rhône-alpes"
"burdignes","loire","auvergne-rhône-alpes"
"la mulatiere","rhône","auvergne-rhône-alpes"
"chalain d uzore","loire","auvergne-rhône-alpes"
"neuville sur saone","rhône","auvergne-rhône-alpes"
"chatelus","loire","auvergne-rhône-alpes"
"orlienas","rhône","auvergne-rhône-alpes"
"chirassimont","loire","auvergne-rhône-alpes"
"le perreon","rhône","auvergne-rhône-alpes"
"chuyer","loire","auvergne-rhône-alpes"
"pollionnay","rhône","auvergne-rhône-alpes"
"cleppe","loire","auvergne-rhône-alpes"
"vindry sur turdine","rhône","auvergne-rhône-alpes"
"colombier","loire","auvergne-rhône-alpes"
"porte des pierres dorees","rhône","auvergne-rhône-alpes"
"commelle vernay","loire","auvergne-rhône-alpes"
"porte des pierres dorees","rhône","auvergne-rhône-alpes"
"craintilleux","loire","auvergne-rhône-alpes"
"poule les echarmeaux","rhône","auvergne-rhône-alpes"
"cuinzier","loire","auvergne-rhône-alpes"
"quincie en beaujolais","rhône","auvergne-rhône-alpes"
"feurs","loire","auvergne-rhône-alpes"
"regnie durette","rhône","auvergne-rhône-alpes"
"la fouillouse","loire","auvergne-rhône-alpes"
"rivolet","rhône","auvergne-rhône-alpes"
"graix","loire","auvergne-rhône-alpes"
"rochetaillee sur saone","rhône","auvergne-rhône-alpes"
"gumieres","loire","auvergne-rhône-alpes"
"beauvallon","rhône","auvergne-rhône-alpes"
"l hopital sous rochefort","loire","auvergne-rhône-alpes"
"st appolinaire","rhône","auvergne-rhône-alpes"
"jarnosse","loire","auvergne-rhône-alpes"
"st bonnet le troncy","rhône","auvergne-rhône-alpes"
"leigneux","loire","auvergne-rhône-alpes"
"ste catherine","rhône","auvergne-rhône-alpes"
"machezal","loire","auvergne-rhône-alpes"
"st clement sur valsonne","rhône","auvergne-rhône-alpes"
"maclas","loire","auvergne-rhône-alpes"
"st cyr au mont d or","rhône","auvergne-rhône-alpes"
"magneux haute rive","loire","auvergne-rhône-alpes"
"st didier au mont d or","rhône","auvergne-rhône-alpes"
"mizerieux","loire","auvergne-rhône-alpes"
"st georges de reneins","rhône","auvergne-rhône-alpes"
"noiretable","loire","auvergne-rhône-alpes"
"st jean des vignes","rhône","auvergne-rhône-alpes"
"ouches","loire","auvergne-rhône-alpes"
"st julien sur bibost","rhône","auvergne-rhône-alpes"
"la pacaudiere","loire","auvergne-rhône-alpes"
"st laurent d agny","rhône","auvergne-rhône-alpes"
"pinay","loire","auvergne-rhône-alpes"
"st martin en haut","rhône","auvergne-rhône-alpes"
"planfoy","loire","auvergne-rhône-alpes"
"chabaniere","rhône","auvergne-rhône-alpes"
"pouilly les feurs","loire","auvergne-rhône-alpes"
"st romain de popey","rhône","auvergne-rhône-alpes"
"pouilly les nonains","loire","auvergne-rhône-alpes"
"taluyers","rhône","auvergne-rhône-alpes"
"pradines","loire","auvergne-rhône-alpes"
"thurins","rhône","auvergne-rhône-alpes"
"roche la moliere","loire","auvergne-rhône-alpes"
"valsonne","rhône","auvergne-rhône-alpes"
"roisey","loire","auvergne-rhône-alpes"
"vaugneray","rhône","auvergne-rhône-alpes"
"rozier cotes d aurec","loire","auvergne-rhône-alpes"
"vauxrenard","rhône","auvergne-rhône-alpes"
"rozier en donzy","loire","auvergne-rhône-alpes"
"villie morgon","rhône","auvergne-rhône-alpes"
"sail les bains","loire","auvergne-rhône-alpes"
"corbas","rhône","auvergne-rhône-alpes"
"ste agathe en donzy","loire","auvergne-rhône-alpes"
"jons","rhône","auvergne-rhône-alpes"
"st andre d apchon","loire","auvergne-rhône-alpes"
"meyzieu","rhône","auvergne-rhône-alpes"
"st andre le puy","loire","auvergne-rhône-alpes"
"mions","rhône","auvergne-rhône-alpes"
"st etienne","loire","auvergne-rhône-alpes"
"rillieux la pape","rhône","auvergne-rhône-alpes"
"st etienne","loire","auvergne-rhône-alpes"
"colombier saugnieu","rhône","auvergne-rhône-alpes"
"st forgeux lespinasse","loire","auvergne-rhône-alpes"
"lyon","rhône","auvergne-rhône-alpes"
"st germain laval","loire","auvergne-rhône-alpes"
"lyon","rhône","auvergne-rhône-alpes"
"st germain lespinasse","loire","auvergne-rhône-alpes"
"st jean bonnefonds","loire","auvergne-rhône-alpes"
"vetre sur anzon","loire","auvergne-rhône-alpes"
"st julien molin molette","loire","auvergne-rhône-alpes"
"st just en chevalet","loire","auvergne-rhône-alpes"
"st laurent la conche","loire","auvergne-rhône-alpes"
"vezelin sur loire","loire","auvergne-rhône-alpes"
"st paul en jarez","loire","auvergne-rhône-alpes"
"st polgues","loire","auvergne-rhône-alpes"
"st priest en jarez","loire","auvergne-rhône-alpes"
"st priest la roche","loire","auvergne-rhône-alpes"
"st romain d urfe","loire","auvergne-rhône-alpes"
"st romain les atheux","loire","auvergne-rhône-alpes"
"salvizinet","loire","auvergne-rhône-alpes"
"savigneux","loire","auvergne-rhône-alpes"
"souternon","loire","auvergne-rhône-alpes"
"tarentaise","loire","auvergne-rhône-alpes"
"tartaras","loire","auvergne-rhône-alpes"
"la tourette","loire","auvergne-rhône-alpes"
"trelins","loire","auvergne-rhône-alpes"
"urbise","loire","auvergne-rhône-alpes"
"valfleury","loire","auvergne-rhône-alpes"
"la valla sur rochefort","loire","auvergne-rhône-alpes"
"veauchette","loire","auvergne-rhône-alpes"
"vendranges","loire","auvergne-rhône-alpes"
"verin","loire","auvergne-rhône-alpes"
"la versanne","loire","auvergne-rhône-alpes"
"villemontais","loire","auvergne-rhône-alpes"
"vougy","loire","auvergne-rhône-alpes"
"chausseterre","loire","auvergne-rhône-alpes"
"agnat","haute-loire","auvergne-rhône-alpes"
"alleyras","haute-loire","auvergne-rhône-alpes"
"ally","haute-loire","auvergne-rhône-alpes"
"arsac en velay","haute-loire","auvergne-rhône-alpes"
"aurec sur loire","haute-loire","auvergne-rhône-alpes"
"bas en basset","haute-loire","auvergne-rhône-alpes"
"bessamorel","haute-loire","auvergne-rhône-alpes"
"blavozy","haute-loire","auvergne-rhône-alpes"
"borne","haute-loire","auvergne-rhône-alpes"
"le bouchet st nicolas","haute-loire","auvergne-rhône-alpes"
"brioude","haute-loire","auvergne-rhône-alpes"
"brives charensac","haute-loire","auvergne-rhône-alpes"
"champagnac le vieux","haute-loire","auvergne-rhône-alpes"
"chanaleilles","haute-loire","auvergne-rhône-alpes"
"chastel","haute-loire","auvergne-rhône-alpes"
"chilhac","haute-loire","auvergne-rhône-alpes"
"collat","haute-loire","auvergne-rhône-alpes"
"coubon","haute-loire","auvergne-rhône-alpes"
"espaly st marcel","haute-loire","auvergne-rhône-alpes"
"esplantas vazeilles","haute-loire","auvergne-rhône-alpes"
"freycenet la cuche","haute-loire","auvergne-rhône-alpes"
"lafarre","haute-loire","auvergne-rhône-alpes"
"lamothe","haute-loire","auvergne-rhône-alpes"
"solaure en diois","drôme","auvergne-rhône-alpes"
"landos","haute-loire","auvergne-rhône-alpes"
"albon","drôme","auvergne-rhône-alpes"
"langeac","haute-loire","auvergne-rhône-alpes"
"alixan","drôme","auvergne-rhône-alpes"
"lorlanges","haute-loire","auvergne-rhône-alpes"
"allex","drôme","auvergne-rhône-alpes"
"mazet st voy","haute-loire","auvergne-rhône-alpes"
"ancone","drôme","auvergne-rhône-alpes"
"mazeyrat d allier","haute-loire","auvergne-rhône-alpes"
"aubenasson","drôme","auvergne-rhône-alpes"
"monistrol d allier","haute-loire","auvergne-rhône-alpes"
"aucelon","drôme","auvergne-rhône-alpes"
"pinols","haute-loire","auvergne-rhône-alpes"
"aurel","drôme","auvergne-rhône-alpes"
"polignac","haute-loire","auvergne-rhône-alpes"
"barbieres","drôme","auvergne-rhône-alpes"
"pradelles","haute-loire","auvergne-rhône-alpes"
"la begude de mazenc","drôme","auvergne-rhône-alpes"
"st etienne du vigan","haute-loire","auvergne-rhône-alpes"
"bellecombe tarendol","drôme","auvergne-rhône-alpes"
"st hilaire","haute-loire","auvergne-rhône-alpes"
"bellegarde en diois","drôme","auvergne-rhône-alpes"
"st just malmont","haute-loire","auvergne-rhône-alpes"
"bourg de peage","drôme","auvergne-rhône-alpes"
"st pal de mons","haute-loire","auvergne-rhône-alpes"
"le chaffal","drôme","auvergne-rhône-alpes"
"st paul de tartas","haute-loire","auvergne-rhône-alpes"
"chantemerle les bles","drôme","auvergne-rhône-alpes"
"st prejet armandon","haute-loire","auvergne-rhône-alpes"
"chantemerle les grignan","drôme","auvergne-rhône-alpes"
"ste sigolene","haute-loire","auvergne-rhône-alpes"
"la chapelle en vercors","drôme","auvergne-rhône-alpes"
"salzuit","haute-loire","auvergne-rhône-alpes"
"chateaudouble","drôme","auvergne-rhône-alpes"
"sanssac l eglise","haute-loire","auvergne-rhône-alpes"
"chateauneuf sur isere","drôme","auvergne-rhône-alpes"
"tence","haute-loire","auvergne-rhône-alpes"
"chatillon en diois","drôme","auvergne-rhône-alpes"
"les vastres","haute-loire","auvergne-rhône-alpes"
"chauvac laux montaux","drôme","auvergne-rhône-alpes"
"vergongheon","haute-loire","auvergne-rhône-alpes"
"cleon d andran","drôme","auvergne-rhône-alpes"
"le vernet","haute-loire","auvergne-rhône-alpes"
"combovin","drôme","auvergne-rhône-alpes"
"vielprat","haute-loire","auvergne-rhône-alpes"
"la coucourde","drôme","auvergne-rhône-alpes"
"espeluche","drôme","auvergne-rhône-alpes"
"establet","drôme","auvergne-rhône-alpes"
"fay le clos","drôme","auvergne-rhône-alpes"
"val maravel","drôme","auvergne-rhône-alpes"
"gigors et lozeron","drôme","auvergne-rhône-alpes"
"le grand serre","drôme","auvergne-rhône-alpes"
"laborel","drôme","auvergne-rhône-alpes"
"la laupie","drôme","auvergne-rhône-alpes"
"lemps","drôme","auvergne-rhône-alpes"
"marsaz","drôme","auvergne-rhône-alpes"
"mercurol veaunes","drôme","auvergne-rhône-alpes"
"miscon","drôme","auvergne-rhône-alpes"
"mollans sur ouveze","drôme","auvergne-rhône-alpes"
"montauban sur l ouveze","drôme","auvergne-rhône-alpes"
"montbrun les bains","drôme","auvergne-rhône-alpes"
"montchenu","drôme","auvergne-rhône-alpes"
"montmeyran","drôme","auvergne-rhône-alpes"
"valherbasse","drôme","auvergne-rhône-alpes"
"st jean de galaure","drôme","auvergne-rhône-alpes"
"la motte fanjas","drôme","auvergne-rhône-alpes"
"peyrus","drôme","auvergne-rhône-alpes"
"plan de baix","drôme","auvergne-rhône-alpes"
"le poet sigillat","drôme","auvergne-rhône-alpes"
"pommerol","drôme","auvergne-rhône-alpes"
"pont de l isere","drôme","auvergne-rhône-alpes"
"poyols","drôme","auvergne-rhône-alpes"
"pradelle","drôme","auvergne-rhône-alpes"
"les pres","drôme","auvergne-rhône-alpes"
"propiac","drôme","auvergne-rhône-alpes"
"rimon et savel","drôme","auvergne-rhône-alpes"
"rioms","drôme","auvergne-rhône-alpes"
"rochebrune","drôme","auvergne-rhône-alpes"
"rochefort en valdaine","drôme","auvergne-rhône-alpes"
"rochefourchat","drôme","auvergne-rhône-alpes"
"rochegude","drôme","auvergne-rhône-alpes"
"romeyer","drôme","auvergne-rhône-alpes"
"st agnan en vercors","drôme","auvergne-rhône-alpes"
"st donat sur l herbasse","drôme","auvergne-rhône-alpes"
"ste euphemie sur ouveze","drôme","auvergne-rhône-alpes"
"st laurent d onay","drôme","auvergne-rhône-alpes"
"st martin d aout","drôme","auvergne-rhône-alpes"
"st martin le colonel","drôme","auvergne-rhône-alpes"
"st may","drôme","auvergne-rhône-alpes"
"st nazaire le desert","drôme","auvergne-rhône-alpes"
"salles sous bois","drôme","auvergne-rhône-alpes"
"saou","drôme","auvergne-rhône-alpes"
"saulce sur rhone","drôme","auvergne-rhône-alpes"
"sederon","drôme","auvergne-rhône-alpes"
"tain l hermitage","drôme","auvergne-rhône-alpes"
"les tonils","drôme","auvergne-rhône-alpes"
"villeperdrix","drôme","auvergne-rhône-alpes"
"les ardillats","rhône","auvergne-rhône-alpes"
"azolette","rhône","auvergne-rhône-alpes"
"beaujeu","rhône","auvergne-rhône-alpes"
"belleville en beaujolais","rhône","auvergne-rhône-alpes"
"bibost","rhône","auvergne-rhône-alpes"
"bibost","rhône","auvergne-rhône-alpes"
"blace","rhône","auvergne-rhône-alpes"
"val d oingt","rhône","auvergne-rhône-alpes"
"brignais","rhône","auvergne-rhône-alpes"
"brullioles","rhône","auvergne-rhône-alpes"
"chambost longessaigne","rhône","auvergne-rhône-alpes"
"chamelet","rhône","auvergne-rhône-alpes"
"chenelette","rhône","auvergne-rhône-alpes"
"ambonil","drôme","auvergne-rhône-alpes"
"chevinay","rhône","auvergne-rhône-alpes"
"andancette","drôme","auvergne-rhône-alpes"
"collonges au mont d or","rhône","auvergne-rhône-alpes"
"anneyron","drôme","auvergne-rhône-alpes"
"dieme","rhône","auvergne-rhône-alpes"
"arthemonay","drôme","auvergne-rhône-alpes"
"emeringes","rhône","auvergne-rhône-alpes"
"aubres","drôme","auvergne-rhône-alpes"
"fleurie","rhône","auvergne-rhône-alpes"
"la batie rolland","drôme","auvergne-rhône-alpes"
"francheville","rhône","auvergne-rhône-alpes"
"la baume cornillane","drôme","auvergne-rhône-alpes"
"haute rivoire","rhône","auvergne-rhône-alpes"
"beaumont en diois","drôme","auvergne-rhône-alpes"
"lancie","rhône","auvergne-rhône-alpes"
"beaumont les valence","drôme","auvergne-rhône-alpes"
"letra","rhône","auvergne-rhône-alpes"
"beauvallon","drôme","auvergne-rhône-alpes"
"limas","rhône","auvergne-rhône-alpes"
"bren","drôme","auvergne-rhône-alpes"
"longes","rhône","auvergne-rhône-alpes"
"buis les baronnies","drôme","auvergne-rhône-alpes"
"lucenay","rhône","auvergne-rhône-alpes"
"chabeuil","drôme","auvergne-rhône-alpes"
"deux grosnes","rhône","auvergne-rhône-alpes"
"le chalon","drôme","auvergne-rhône-alpes"
"montagny","rhône","auvergne-rhône-alpes"
"charmes sur l herbasse","drôme","auvergne-rhône-alpes"
"morance","rhône","auvergne-rhône-alpes"
"charols","drôme","auvergne-rhône-alpes"
"mornant","rhône","auvergne-rhône-alpes"
"charpey","drôme","auvergne-rhône-alpes"
"oullins","rhône","auvergne-rhône-alpes"
"chatillon st jean","drôme","auvergne-rhône-alpes"
"vindry sur turdine","rhône","auvergne-rhône-alpes"
"chatuzange le goubet","drôme","auvergne-rhône-alpes"
"ste colombe","rhône","auvergne-rhône-alpes"
"chauvac laux montaux","drôme","auvergne-rhône-alpes"
"st didier sur beaujeu","rhône","auvergne-rhône-alpes"
"cobonne","drôme","auvergne-rhône-alpes"
"st etienne la varenne","rhône","auvergne-rhône-alpes"
"condillac","drôme","auvergne-rhône-alpes"
"st genis l argentiere","rhône","auvergne-rhône-alpes"
"cornillac","drôme","auvergne-rhône-alpes"
"st germain nuelles","rhône","auvergne-rhône-alpes"
"cornillon sur l oule","drôme","auvergne-rhône-alpes"
"st germain nuelles","rhône","auvergne-rhône-alpes"
"la coucourde","drôme","auvergne-rhône-alpes"
"st laurent de chamousset","rhône","auvergne-rhône-alpes"
"crepol","drôme","auvergne-rhône-alpes"
"chabaniere","rhône","auvergne-rhône-alpes"
"eyzahut","drôme","auvergne-rhône-alpes"
"ste paule","rhône","auvergne-rhône-alpes"
"ferrassieres","drôme","auvergne-rhône-alpes"
"st romain en gal","rhône","auvergne-rhône-alpes"
"val maravel","drôme","auvergne-rhône-alpes"
"st romain en gier","rhône","auvergne-rhône-alpes"
"francillon sur roubion","drôme","auvergne-rhône-alpes"
"taponas","rhône","auvergne-rhône-alpes"
"la garde adhemar","drôme","auvergne-rhône-alpes"
"tassin la demi lune","rhône","auvergne-rhône-alpes"
"geyssans","drôme","auvergne-rhône-alpes"
"ternand","rhône","auvergne-rhône-alpes"
"glandage","drôme","auvergne-rhône-alpes"
"thizy les bourgs","rhône","auvergne-rhône-alpes"
"hauterives","drôme","auvergne-rhône-alpes"
"thizy les bourgs","rhône","auvergne-rhône-alpes"
"izon la bruisse","drôme","auvergne-rhône-alpes"
"villefranche sur saone","rhône","auvergne-rhône-alpes"
"laval d aix","drôme","auvergne-rhône-alpes"
"genay","rhône","auvergne-rhône-alpes"
"laveyron","drôme","auvergne-rhône-alpes"
"jonage","rhône","auvergne-rhône-alpes"
"leoncel","drôme","auvergne-rhône-alpes"
"st priest","rhône","auvergne-rhône-alpes"
"livron sur drome","drôme","auvergne-rhône-alpes"
"sathonay camp","rhône","auvergne-rhône-alpes"
"menglon","drôme","auvergne-rhône-alpes"
"toussieu","rhône","auvergne-rhône-alpes"
"merindol les oliviers","drôme","auvergne-rhône-alpes"
"colombier saugnieu","rhône","auvergne-rhône-alpes"
"mevouillon","drôme","auvergne-rhône-alpes"
"lyon","rhône","auvergne-rhône-alpes"
"mirmande","drôme","auvergne-rhône-alpes"
"montaulieu","drôme","auvergne-rhône-alpes"
"montboucher sur jabron","drôme","auvergne-rhône-alpes"
"monteleger","drôme","auvergne-rhône-alpes"
